datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,lunch_rice,lunch_soup,lunch_main,new_lunch,lunch_number
2018-01-04,겨울,2018,1,4,목,N,2655,2362,67,226,326,0,1.4,0.0,1.0,32.1,43.288606,3.1752000000000007,밥,콩가루배추국,제육볶음,N,893
2018-01-05,겨울,2018,1,5,금,N,2655,2257,152,246,58,0,2.4,0.0,1.3,37.9,43.724804,3.746544129008462,밥,부대찌개,깐풍기,N,762
2018-01-08,겨울,2018,1,8,월,N,2655,2361,100,194,377,0,3.2,1.5,1.1,81.4,39.830552,4.852379933726736,밥,황태국,소불고기,N,1178
2018-01-09,겨울,2018,1,9,화,N,2655,2370,70,215,298,0,1.8,0.0,2.6,45.0,42.1249,1.8221147665103063,밥,근대국,양파치킨,N,816
2018-01-10,겨울,2018,1,10,수,N,2655,2387,58,210,0,0,-1.7,0.5,2.3,57.3,35.764741,-1.6975185897558278,콩나물밥,맑은국,고추잡채*꽃빵,N,865
2018-01-11,겨울,2018,1,11,목,N,2655,2344,73,238,337,0,-5.4,0.0,1.5,46.5,32.79061,-4.652781694818541,밥,봄동된장국,오징어돈육볶음,N,911
2018-01-12,겨울,2018,1,12,금,N,2655,2226,163,266,59,0,-6.4,0.0,1.4,47.5,31.313900000000004,-5.5344439628426585,밥,차돌박이찌개,명태코다리강정,N,679
2018-01-15,겨울,2018,1,15,월,N,2655,2351,112,192,443,0,3.8,0.0,0.8,65.6,42.465072,5.964336853685927,밥,아욱국,유자청제육볶음,N,1256
2018-01-16,겨울,2018,1,16,화,N,2655,2366,73,216,405,0,2.9,22.9,0.6,85.6,38.865776,5.504289629035962,밥,꽃게탕,미니채소떡갈비,N,1076
2018-01-17,겨울,2018,1,17,수,N,2655,2362,70,223,0,0,4.5,4.1,0.8,87.4,41.34047,6.667202305031772,나물비빔밥,가쯔오장국,치킨핑거,N,969
2018-01-18,겨울,2018,1,18,목,N,2655,2324,98,233,325,0,2.9,0.0,0.5,80.3,39.471513,5.775059521355483,밥,된장찌개,쇠고기장조림,N,830
2018-01-19,겨울,2018,1,19,금,N,2655,2156,224,275,77,0,1.0,0.0,0.6,68.8,37.95272,3.6292134405293575,밥,육개장,탕수어,N,654
2018-01-22,겨울,2018,1,22,월,N,2655,2341,103,211,371,0,4.7,0.0,1.3,53.4,44.955502,6.127041094142333,밥,북어국,쇠고기숙주볶음,N,1241
2018-01-23,겨울,2018,1,23,화,N,2655,2359,66,230,297,0,-3.1,0.0,2.2,39.4,36.945614000000006,-3.0998304087528,밥,시금치된장국,오징어볶음,N,872
2018-01-24,겨울,2018,1,24,수,N,2655,2380,51,224,0,0,-6.6,0.0,2.3,30.5,34.599630000000005,-6.962678190729513,짜장덮밥,맑은국,과일탕수육,N,845
2018-01-25,겨울,2018,1,25,목,N,2655,2373,57,225,261,0,-5.6,0.0,2.0,22.4,37.318944,-5.544779121256699,밥,김치콩나물국,돈육굴소스볶음,N,754
2018-01-26,겨울,2018,1,26,금,N,2655,2227,166,262,43,0,-5.7,0.0,1.7,23.1,37.076167,-5.260341920512315,밥,연두부탕,순살파닭,N,722
2018-01-29,겨울,2018,1,29,월,N,2655,2393,70,192,454,0,-2.9,0.0,2.2,34.0,38.11286,-2.885568053640424,밥,봄동된장국,가래떡돼지갈비찜,N,1417
2018-01-30,겨울,2018,1,30,화,N,2655,2379,60,216,433,0,-4.1,0.0,0.9,46.4,34.460424,-2.2065596870766524,밥,어묵국,닭볶음,N,1054
2018-01-31,겨울,2018,1,31,수,N,2655,2376,56,223,0,0,-1.8,0.0,0.6,55.0,35.9969,0.8659432679933111,김치제육덮밥,미소장국,양장피잡채,N,1138
2018-02-01,겨울,2018,2,1,목,N,2707,2380,73,254,401,0,-1.2,0.0,0.7,50.5,37.50656,1.185488330993055,밥,닭곰탕,매콤미니함박,N,1002
2018-02-02,겨울,2018,2,2,금,N,2707,2276,153,278,88,0,-1.9,0.0,0.5,40.4,38.223876,1.0884478063653655,밥,차돌박이찌개,표고버섯탕수육,N,760
2018-02-05,겨울,2018,2,5,월,N,2707,2418,76,213,560,0,-5.0,0.0,2.3,35.1,35.49325,-5.243442402656473,밥,순두부찌개,돈육볶음,N,1372
2018-02-06,겨울,2018,2,6,화,N,2707,2422,50,235,491,0,-5.3,0.0,2.7,30.5,36.045165,-5.9657831148385245,밥,해물된장찌개,쇠고기장조림,N,1085
2018-02-07,겨울,2018,2,7,수,N,2707,2395,59,253,0,0,-6.1,0.0,0.9,43.9,32.430179,-4.229303592295075,콩나물밥,유부주머니국,언양식불고기,N,1107
2018-02-08,겨울,2018,2,8,목,N,2707,2363,71,273,378,0,-3.7,0.0,0.7,44.0,35.399280000000005,-1.3045268804661223,밥,열무된장국,동파삼겹수육,N,984
2018-02-09,겨울,2018,2,9,금,N,2707,2262,149,296,86,0,3.0,0.0,1.2,48.6,43.22362,4.502645965688478,밥,부대찌개,해물청경채볶음,N,724
2018-02-12,겨울,2018,2,12,월,N,2707,2360,103,244,476,0,-1.8,0.0,2.4,46.5,37.36387,-1.899305981481168,밥,차돌박이찌개,닭갈비,N,1251
2018-02-13,겨울,2018,2,13,화,N,2707,2366,106,235,371,0,0.3,0.0,1.5,44.0,40.38168,1.3012981927831082,밥,아욱된장국,사천식탕수육,N,955
2018-02-14,겨울,2018,2,14,수,Y,2707,2130,418,159,0,0,5.1,0.0,1.6,60.8,44.806392,6.211729406711351,밥,떡국,버섯불고기,N,850
2018-02-19,겨울,2018,2,19,월,N,2707,2281,255,171,604,0,4.3,0.0,0.6,39.4,45.826058,6.885924715303984,밥,들깨미역국,훈제오리구이,N,1298
2018-02-20,겨울,2018,2,20,화,N,2707,2394,82,231,521,0,4.3,0.0,0.7,39.8,45.785886000000005,6.663521796203248,밥,배추된장국,짬뽕불고기,N,1105
2018-02-21,겨울,2018,2,21,수,N,2707,2390,74,243,0,0,2.9,0.0,1.2,21.1,46.237481,4.399672281934199,카레덮밥,맑은국,고구마치즈구이,N,1087
2018-02-22,겨울,2018,2,22,목,N,2707,2348,82,277,400,0,0.3,0.0,0.9,39.4,41.025818,2.2434769044038765,밥,콩나물국,마늘치킨,N,988
2018-02-23,겨울,2018,2,23,금,N,2707,2242,161,304,69,0,2.7,0.0,1.3,59.4,41.580562,4.057043733156359,밥,시금치된장국,등갈비김치찜,N,651
2018-02-26,겨울,2018,2,26,월,N,2707,2371,105,231,491,0,4.5,0.0,0.8,53.1,44.717305,6.667202305031772,밥,황태국,소고기숙주볶음,N,1192
2018-02-27,겨울,2018,2,27,화,N,2707,2363,81,263,332,0,5.6,0.0,0.9,61.4,45.459816,7.603748253232695,밥,아욱된장국,돼지갈비찜,N,934
2018-02-28,겨울,2018,2,28,수,Y,2707,2295,134,278,0,0,5.9,30.8,1.1,78.8,44.413308,7.617430537808318,곤드레밥*강된장,어묵국,치킨핑거*요거트소스,N,786
2018-03-02,봄,2018,3,2,금,N,2714,1668,840,206,57,0,2.9,0.0,1.1,43.3,43.700243,4.545152088828783,밥,차돌박이된장찌개,조기구이,N,508
2018-03-05,봄,2018,3,5,월,N,2714,2411,92,211,593,0,6.8,6.0,1.8,82.3,45.579536,7.817075419396366,밥,해물순두부찌개,소고기장조림,N,1355
2018-03-06,봄,2018,3,6,화,N,2714,2418,54,242,547,0,6.0,0.0,1.4,58.3,46.28612,7.360698346952867,밥,근대된장국,닭강정,N,1020
2018-03-07,봄,2018,3,7,수,N,2714,2435,41,238,0,0,4.7,12.7,1.4,69.0,43.45057,6.008788266087206,콩나물밥,가쯔오국,삼치구이,N,1057
2018-03-08,봄,2018,3,8,목,N,2714,2408,38,268,406,0,4.7,38.7,1.7,78.1,42.572693,5.69224518983758,밥,홍합탕,오리불고기,N,973
2018-03-09,봄,2018,3,9,금,N,2714,2297,123,294,77,0,5.3,0.0,0.8,68.8,44.364536,7.470477106569881,밥,쇠고기샤브국,주꾸미볶음,N,716
2018-03-12,봄,2018,3,12,월,N,2714,2428,69,217,591,0,7.6,0.0,1.1,66.3,47.963512,9.358388325563382,밥,배추된장국,버섯불고기,N,1361
2018-03-13,봄,2018,3,13,화,N,2714,2426,39,249,556,0,10.2,0.0,1.2,71.0,51.57858,11.916751195996667,밥,쇠고기무국,미트볼케찹조림,N,997
2018-03-14,봄,2018,3,14,수,N,2714,2413,56,245,0,0,13.3,0.0,1.3,72.4,56.252708,15.028029746382032,밥,시금치된장국,탕수어,N,948
2018-03-15,봄,2018,3,15,목,N,2714,2397,47,270,359,0,14.3,43.5,0.8,91.8,57.751726000000005,16.507318623873598,밥,동태탕,닭데리야끼조림,N,975
2018-03-16,봄,2018,3,16,금,N,2714,2277,135,302,75,0,6.8,3.8,2.3,65.0,46.8888,7.435921534382198,밥,얼갈이국,오징어볶음,N,707
2018-03-19,봄,2018,3,19,월,N,2714,2410,80,224,503,0,9.0,40.4,1.6,89.6,48.76056,10.302699922063216,밥,어묵국,돈육간장볶음,N,1159
2018-03-20,봄,2018,3,20,화,N,2714,2422,46,246,445,0,5.6,1.4,3.6,54.4,46.072736,5.369604786681325,밥,된장찌개,해물누룽지탕,N,1040
2018-03-21,봄,2018,3,21,수,N,2714,2406,45,263,0,0,1.9,9.9,2.2,81.9,37.667839,2.25672846905661,밥,쇠고기미역국,닭볶음탕,N,1092
2018-03-22,봄,2018,3,22,목,N,2714,2368,56,290,327,0,6.0,0.0,0.9,61.1,46.052040000000005,8.00829703427638,밥,우거지해장국,코다리강정,N,899
2018-03-23,봄,2018,3,23,금,N,2714,2233,174,307,51,0,6.4,0.0,0.9,60.0,46.7056,8.412845815320065,밥,열무된장국,수제돈까스,N,759
2018-03-26,봄,2018,3,26,월,N,2714,2363,125,226,448,0,11.5,0.0,0.9,58.6,53.90681,13.57084277362704,밥,차돌박이찌개,닭갈비,N,1276
2018-03-27,봄,2018,3,27,화,N,2714,2404,52,258,408,0,12.3,0.0,1.1,58.6,55.018922,14.171624562297986,밥,콩나물국,등갈비김치찜,N,1005
2018-03-28,봄,2018,3,28,수,N,2714,2417,45,252,0,0,13.4,0.0,1.2,61.1,56.522226,15.211909076133644,단호박카레라이스,유부장국,유린기,N,926
2018-03-29,봄,2018,3,29,목,N,2714,2390,51,273,302,0,14.1,0.0,0.9,66.4,57.494576,16.20040985041099,밥,얼큰소고기국,고추잡채*꽃빵,N,936
2018-03-30,봄,2018,3,30,금,N,2714,2222,196,296,43,0,12.3,0.0,1.3,58.1,55.029537000000005,13.993031065889042,밥,참치김치찌개,주꾸미볶음,N,616
2018-04-02,봄,2018,4,2,월,N,2714,2407,83,224,481,0,16.3,0.0,1.3,75.8,60.89544600000001,18.133025787861,밥,들깨버섯국,소고기낙지볶음,N,1212
2018-04-03,봄,2018,4,3,화,N,2714,2392,56,266,438,0,17.4,0.0,1.5,75.8,62.611908,19.163537855588057,밥,동태매운탕,언양식불고기,N,800
2018-04-04,봄,2018,4,4,수,N,2714,2383,64,267,0,0,14.1,15.7,1.6,86.3,57.426717,15.652430595984882,곤드레밥*강된장,가쯔오장국,닭오븐구이,N,903
2018-04-05,봄,2018,4,5,목,N,2714,2360,69,285,378,0,8.9,4.9,1.1,88.6,48.645746,10.68970898678785,밥,쑥된장국,류산슬,N,849
2018-04-06,봄,2018,4,6,금,N,2714,2199,220,295,49,0,10.4,17.1,2.7,55.3,52.509788,11.089047484616293,밥,수제비국,양념치킨,N,741
2018-04-09,봄,2018,4,9,월,N,2714,2375,118,221,523,0,12.9,0.0,1.4,53.8,55.926398000000006,14.536221083855212,밥,콩나물국,제육볶음,N,1283
2018-04-10,봄,2018,4,10,화,N,2714,2392,66,256,420,0,13.6,0.0,1.8,69.6,56.734144,15.005348062784908,밥,민물새우찌개,소고기장조림,N,855
2018-04-11,봄,2018,4,11,수,N,2714,2452,23,239,0,0,19.1,0.2,2.2,39.1,63.573119000000005,20.683291008720985,밥,아욱국,오징어볶음,N,804
2018-04-12,봄,2018,4,12,목,N,2714,2406,40,268,384,0,13.7,0.0,1.1,39.5,57.105885,15.605354505155097,밥,순두부찌개,코다리양념조림,N,796
2018-04-13,봄,2018,4,13,금,N,2714,2258,164,292,45,0,12.4,0.0,1.6,39.0,55.55464,13.869187038010992,밥,근대국,안동찜닭,N,652
2018-04-16,봄,2018,4,16,월,N,2714,2396,84,234,484,0,11.5,0.0,1.3,58.4,53.91264,13.165032121494653,밥,배추된장국,짬뽕불고기,N,1195
2018-04-17,봄,2018,4,17,화,N,2714,2414,39,261,413,0,12.8,0.0,1.1,63.6,55.632592,14.683670970461243,밥,무채국,훈제오리구이,N,900
2018-04-18,봄,2018,4,18,수,N,2714,2397,49,268,0,0,13.4,0.0,1.1,59.3,56.540838,15.298126660257148,콩나물밥,열무된장국,치킨핑거,N,922
2018-04-19,봄,2018,4,19,목,N,2714,2328,98,288,285,0,14.5,0.0,1.0,57.9,58.076845000000006,16.511000000000003,밥,알탕,돈육간장볶음,N,846
2018-04-20,봄,2018,4,20,금,N,2714,2217,194,303,42,0,16.4,0.0,1.0,53.4,60.617824,18.4452,밥,돈육김치찌개,가자미카레튀김,N,605
2018-04-23,봄,2018,4,23,월,N,2714,2390,89,235,440,0,11.2,45.8,1.1,91.6,52.429808,13.04512246433882,밥,콩나물국,류산슬,N,1246
2018-04-24,봄,2018,4,24,화,N,2714,2380,60,274,360,0,12.4,8.9,1.7,80.1,54.722776,13.801372185000483,밥,쇠고기미역국,깐풍기,N,940
2018-04-25,봄,2018,4,25,수,N,2714,2363,66,285,0,0,13.4,0.0,1.3,52.8,56.608048,15.13152961443133,비빔밥,유부장국,오징어튀김,N,851
2018-04-26,봄,2018,4,26,목,N,2714,2352,69,293,266,0,14.2,0.0,0.9,61.4,57.653412,16.30154704567191,밥,시래기국,닭매운찜,N,761
2018-04-27,봄,2018,4,27,금,N,2714,2205,205,304,40,0,16.1,0.0,1.1,58.3,60.296537,18.063177264338727,밥,순두부찌개,삼겹살구이,N,674
2018-04-30,봄,2018,4,30,월,Y,2714,1888,646,180,107,0,17.7,0.0,1.2,72.1,62.960783,19.6397774775677,밥,어묵국,닭데리야끼조림,N,629
2018-05-02,봄,2018,5,2,수,N,2721,2364,110,247,0,0,16.3,3.2,1.1,88.6,61.130582,18.26799582760403,김치제육덮밥,유부장국,양장피잡채,N,1137
2018-05-03,봄,2018,5,3,목,N,2721,2323,102,296,332,0,13.3,0.0,3.4,45.3,56.559751000000006,13.970785897699734,밥,도토리묵냉국,수제돈까스*칠리소스,N,883
2018-05-04,봄,2018,5,4,금,Y,2721,2196,241,284,57,0,15.1,0.0,2.8,36.1,58.765289,16.157809814732534,밥,무청된장국,콩나물제육볶음,N,630
2018-05-08,봄,2018,5,8,화,N,2721,2357,133,231,590,0,14.9,0.0,2.0,65.1,58.662601,16.277560058778825,밥,배추된장국,버섯불고기,N,1225
2018-05-09,봄,2018,5,9,수,N,2721,2366,86,269,0,0,14.1,0.0,1.6,60.0,57.5164,15.652430595984882,밥,돈육김치찌개,탕수어,N,919
2018-05-10,봄,2018,5,10,목,N,2721,2350,80,291,369,0,15.8,0.0,1.3,64.8,59.967616,17.615526447614503,밥,근대국,돈육굴소스볶음,N,763
2018-05-11,봄,2018,5,11,금,N,2721,2242,183,296,48,0,16.5,0.0,1.2,60.3,60.892105,18.40409327251633,밥,소고기무국,오징어볶음,N,602
2018-05-14,봄,2018,5,14,월,N,2721,2392,100,229,490,0,19.0,0.0,1.1,64.4,64.59444,21.033046431685605,밥,시금치된장국,훈제오리구이,N,1229
2018-05-15,봄,2018,5,15,화,N,2721,2385,64,272,457,0,20.4,0.3,1.0,72.4,67.092704,22.517200000000003,밥,얼갈이된장국,등갈비김치찜,N,1004
2018-05-16,봄,2018,5,16,수,N,2721,2399,58,264,0,0,21.0,3.3,1.1,93.4,69.37166,23.08123206433863,카레덮밥,맑은국,고구마치즈구이,N,1031
2018-05-17,봄,2018,5,17,목,N,2721,2372,71,278,343,0,21.6,1.8,1.3,91.6,70.284944,23.61851879447384,밥,콩나물국,닭볶음탕,N,811
2018-05-18,봄,2018,5,18,금,N,2721,2274,145,302,29,0,21.2,1.4,1.7,83.0,69.02304,23.068945893758087,밥,차돌박이된장찌개,주꾸미볶음,N,563
2018-05-21,봄,2018,5,21,월,Y,2721,1716,861,144,139,0,17.2,0.0,1.5,64.0,61.97792,18.95462277181256,밥,시래기들깨탕,짬뽕불고기,N,543
2018-05-23,봄,2018,5,23,수,N,2721,2386,89,246,0,0,19.9,17.4,1.5,60.5,65.686605,21.774976402781764,곤드레밥*강된장,얼갈이된장국,마늘치킨,N,1065
2018-05-24,봄,2018,5,24,목,N,2721,2376,64,281,379,0,18.9,0.0,1.0,56.5,64.101215,20.9902,밥,조랭이떡국,돼지갈비찜,N,754
2018-05-25,봄,2018,5,25,금,N,2721,2292,136,293,70,0,19.2,0.0,0.9,56.3,64.502604,21.35840680871796,밥,사과오이냉국,꽁치오븐구이,N,594
2018-05-28,봄,2018,5,28,월,N,2721,2408,92,221,495,0,19.0,2.8,0.6,86.3,65.58213,21.393093121118227,밥,미역국,제육볶음,N,1306
2018-05-29,봄,2018,5,29,화,N,2721,2390,73,258,422,0,21.9,0.0,0.9,75.8,69.633798,24.08911108076284,밥,김치찌개,해물청경채볶음,N,931
2018-05-30,봄,2018,5,30,수,N,2721,2360,80,281,0,0,22.1,0.0,1.2,76.5,69.998935,24.17061956275604,콩나물밥,유부장국,수제돈가스,N,876
2018-05-31,봄,2018,5,31,목,N,2721,2348,90,283,242,0,19.7,0.0,1.1,60.3,65.394409,21.74991140311416,밥,오징어국,동파삼겹수육,N,856
2018-06-01,여름,2018,6,1,월,N,2728,2257,180,291,55,0,21.4,0.0,1.2,56.6,67.531476,23.44980377647608,밥,우거지해장국,치킨핑거,N,649
2018-06-04,여름,2018,6,4,월,N,2728,2355,158,215,519,0,22.2,0.0,1.2,63.9,69.188242,24.27359324651032,밥,콩나물국,돈육간장볶음,N,1211
2018-06-05,여름,2018,6,5,화,Y,2728,2332,163,233,253,0,19.8,1.5,0.8,80.8,66.622016,22.02983288444809,밥,된장찌개,닭갈비,N,884
2018-06-07,여름,2018,6,7,목,N,2728,2276,187,265,379,0,23.2,0.0,1.3,66.9,70.89089200000001,25.27451668326261,밥,순두부찌개,고추잡채*꽃빵,N,890
2018-06-08,여름,2018,6,8,금,N,2728,2188,252,288,65,0,23.5,0.0,1.0,67.5,71.386375,25.673000000000005,밥,대구매운탕,완자전,N,631
2018-06-11,여름,2018,6,11,월,N,2728,2380,153,195,490,0,17.7,32.3,1.0,82.8,63.305644,19.768600000000003,밥,배추된장국,버섯불고기,N,1228
2018-06-12,여름,2018,6,12,화,Y,2728,2338,156,234,249,0,18.5,19.4,0.9,83.0,64.61745,20.65044644189152,밥,육개장,고등어김치말이,N,905
2018-06-14,여름,2018,6,14,목,N,2728,2278,190,260,381,0,20.1,0.0,1.6,69.1,66.449909,21.9462313888339,밥,근대국,순살파닭,N,936
2018-06-15,여름,2018,6,15,금,N,2728,2199,234,295,44,0,19.7,0.0,1.9,59.3,65.342379,21.419681165058023,밥,부대찌개,오징어볶음,N,639
2018-06-18,여름,2018,6,18,월,N,2728,2412,87,229,335,0,23.0,0.0,1.2,66.4,70.55408,25.09738271654457,밥,미역국,훈제오리구이,N,1069
2018-06-19,여름,2018,6,19,화,N,2728,2413,68,247,415,0,21.3,8.4,0.9,80.8,69.03689600000001,23.48228790919731,밥,꽃게탕,삼치데리야끼,N,952
2018-06-20,여름,2018,6,20,수,N,2728,2398,73,257,0,0,23.2,0.0,1.1,70.6,71.211608,25.33423626025695,열무비빔밥,팽이장국,미니채소떡갈비,N,875
2018-06-21,여름,2018,6,21,목,N,2728,2374,72,282,329,0,23.6,0.0,1.1,60.9,70.93597600000001,25.74387338678756,밥,오이냉국,짬뽕불고기,N,791
2018-06-22,여름,2018,6,22,금,N,2728,2245,178,305,50,0,22.6,0.0,0.9,60.1,69.458474,24.79707144758928,밥,닭개장,코다리강정,N,552
2018-06-25,여름,2018,6,25,월,N,2728,2384,104,240,424,0,24.6,0.0,1.2,65.0,72.7611,26.744961656613054,밥,어묵국,닭갈비,N,1128
2018-06-26,여름,2018,6,26,화,N,2728,2414,71,243,384,0,23.1,0.3,1.2,84.4,72.243236,25.200356400298844,밥,돈육김치찌개,류산슬,N,1012
2018-06-27,여름,2018,6,27,수,N,2728,2385,66,277,0,0,25.0,12.0,1.8,79.5,74.85775000000001,27.056275729642163,카레덮밥,가쯔오장국,깐풍육,N,957
2018-06-28,여름,2018,6,28,목,N,2728,2359,83,286,234,0,21.9,91.9,1.4,89.5,70.644995,23.89559856677132,밥,들깨버섯국,매운돼지갈비찜,N,803
2018-06-29,여름,2018,6,29,금,N,2728,2219,210,299,12,0,24.1,2.9,1.2,81.3,73.592467,26.23009323784165,밥,육개장,동태무조림,N,507
2018-07-02,여름,2018,7,2,월,N,2704,2399,96,209,130,0,24.8,57.4,1.0,84.6,75.061192,26.996400000000005,밥,콩나물국,유자청제육볶음,N,1258
2018-07-03,여름,2018,7,3,화,N,2704,2413,71,220,232,0,23.6,14.4,1.6,84.0,73.02976000000001,25.617615184662498,밥,아욱국,소고기장조림,N,975
2018-07-04,여름,2018,7,4,수,N,2704,2373,94,237,0,0,26.4,0.0,1.2,72.9,76.312444,28.5984879641901,곤드레밥*양념장,맑은국,탕수어,N,791
2018-07-05,여름,2018,7,5,목,N,2704,2341,93,270,234,0,23.5,81.9,0.8,86.4,73.08076,25.74497884156185,밥,근대국,닭볶음탕,N,876
2018-07-06,여름,2018,7,6,금,N,2704,2221,194,289,36,0,21.2,4.9,1.2,83.8,69.076544,23.24385640896752,밥,도토리묵냉국,동파삼겹수육,N,661
2018-07-09,여름,2018,7,9,월,N,2704,2337,139,228,300,0,19.3,23.4,0.6,89.4,66.230458,21.68915778246138,밥,고추장찌개,돈육굴소스볶음,N,1097
2018-07-10,여름,2018,7,10,화,N,2704,2357,96,251,292,0,24.0,0.0,0.4,82.0,73.49719999999999,26.43482305405972,밥,쇠고기매운국,훈제오리구이,N,838
2018-07-11,여름,2018,7,11,수,N,2704,2354,95,255,1,0,26.6,0.0,1.0,75.6,76.943704,28.828800000000008,나물비빔밥,미소장국,오징어튀김,N,894
2018-07-12,여름,2018,7,12,목,N,2704,2332,102,270,244,0,27.0,0.0,1.3,75.6,77.56708,29.207511669135965,밥,호박잎된장찌개,깐풍기,N,764
2018-07-13,여름,2018,7,13,금,N,2704,2202,200,302,29,0,27.5,0.0,1.0,75.0,78.26875,29.745000000000005,밥,어묵국,등갈비김치찜,N,585
2018-07-16,여름,2018,7,16,월,N,2704,2355,150,199,318,0,27.9,0.0,1.1,69.5,78.157095,30.14747249699156,밥,된장찌개,소불고기,N,1061
2018-07-17,여름,2018,7,17,화,N,2704,2337,111,256,307,0,27.3,0.0,1.1,70.9,77.436443,29.533016807195644,삼계탕,찹쌀밥,생야채,N,1116
2018-07-18,여름,2018,7,18,수,N,2704,2342,108,254,0,0,27.9,0.0,1.0,69.1,78.10381100000001,30.152200000000008,콩나물밥,유부장국,해물까스*칠리소스,N,839
2018-07-19,여름,2018,7,19,목,N,2704,2306,113,285,265,0,28.1,0.0,0.9,67.4,78.17280600000001,30.359617186939943,밥,해물순두부찌개,안동찜닭,N,748
2018-07-20,여름,2018,7,20,금,N,2704,2140,273,291,49,0,28.6,0.0,0.8,67.0,78.85538,30.865855701367288,밥,우무콩국,유자청제육볶음,N,489
2018-07-23,여름,2018,7,23,월,N,2704,2257,224,223,341,0,28.6,0.0,1.1,69.1,79.149674,30.86433746842011,밥,어묵국,돈육굴소스볶음,N,991
2018-07-24,여름,2018,7,24,화,N,2704,2271,201,232,392,0,28.8,0.0,1.3,71.8,79.832216,31.07050929402334,밥,우거지해장국,삼치양념구이,N,886
2018-07-25,여름,2018,7,25,수,N,2704,2222,226,256,1,0,29.4,0.0,1.2,69.0,80.33014,31.68769847681851,밥,쇠고기샤브국,유린기,N,760
2018-07-26,여름,2018,7,26,목,N,2704,2167,272,265,299,0,30.6,0.0,1.0,62.6,81.098244,32.900800000000004,밥,오이지냉국,매운돼지갈비찜,N,714
2018-07-27,여름,2018,7,27,금,N,2704,2030,403,271,59,0,30.0,0.4,1.0,71.1,81.54939999999999,32.290000000000006,밥,닭곰탕,주꾸미떡볶음,N,589
2018-07-30,여름,2018,7,30,월,N,2704,2024,487,193,401,0,28.1,4.9,1.6,71.0,78.65949,30.33796577929926,밥,근대국,닭갈비,N,944
2018-07-31,여름,2018,7,31,화,N,2704,2043,433,228,287,0,28.4,0.0,1.2,65.1,78.298216,30.657961639275705,밥,콩나물국,짬뽕불고기,N,789
2018-08-01,여름,2018,8,1,수,N,2996,2298,489,209,0,0,29.1,0.0,1.1,62.4,78.924616,31.37638387658336,카레덮밥,가쯔오장국,떡갈비조림,N,820
2018-08-02,여름,2018,8,2,목,N,2996,2219,548,229,209,0,29.4,0.0,1.6,61.9,79.278914,31.70162261774988,밥,돈육김치찌개,갈치양념조림,N,631
2018-08-03,여름,2018,8,3,금,N,2996,2089,665,242,34,0,28.9,0.0,1.3,67.4,79.354614,31.174009162072643,밥,연두부탕,닭오븐구이,N,540
2018-08-06,여름,2018,8,6,월,N,2996,2334,504,158,333,0,30.0,0.0,1.2,66.8,80.8872,32.3055405793442,밥,콩나물김치국,소불고기,N,1092
2018-08-07,여름,2018,8,7,화,N,2996,2321,469,206,366,0,28.4,0.1,1.2,73.9,79.514024,30.657961639275705,밥,얼갈이된장국,오징어볶음,N,773
2018-08-08,여름,2018,8,8,수,N,2996,2291,470,235,0,0,27.9,3.5,0.9,77.5,79.222775,30.1573427964181,열무보리비빔밥,맑은국,깐풍육,N,896
2018-08-09,여름,2018,8,9,목,N,2996,2278,491,227,271,0,28.8,0.0,1.0,75.1,80.30121199999999,31.0684,밥,미역오이냉국,돈육장조림,N,821
2018-08-10,여름,2018,8,10,금,N,2996,2180,562,254,30,0,27.1,1.6,1.1,81.9,78.51225099999999,29.328198243930345,밥,된장찌개,굴비구이,N,548
2018-08-13,여름,2018,8,13,월,N,2996,2237,575,184,297,0,29.2,0.0,1.1,67.1,79.753968,31.47879315821601,밥,들깨버섯국,제육볶음,N,930
2018-08-14,여름,2018,8,14,화,Y,2996,2228,551,217,153,0,29.1,0.0,1.0,65.0,79.30185,31.373800000000003,밥,차돌박이된장찌개,해물누룽지탕,N,772
2018-08-16,여름,2018,8,16,목,N,2996,2287,481,228,228,0,25.6,29.7,1.5,80.9,75.970596,27.72905629038341,밥,닭개장,동태포전,N,789
2018-08-17,여름,2018,8,17,금,N,2996,2221,530,245,30,0,24.2,0.0,1.7,60.1,71.706458,26.22834602174364,밥,알탕,쇠고기단호박조림,N,646
2018-08-20,여름,2018,8,20,월,N,2996,2586,204,206,475,0,24.8,0.0,1.0,68.5,73.41062,26.996400000000005,밥,시금치된장국,훈제오리구이,N,1199
2018-08-21,여름,2018,8,21,화,N,2996,2591,168,237,355,0,26.6,0.0,1.1,65.5,75.72827000000001,28.81615183576709,밥,미역국,소고기불고기,N,972
2018-08-22,여름,2018,8,22,수,N,2996,2611,147,238,0,0,28.9,0.0,2.4,62.4,78.63906399999999,31.183559492246136,비빔밥,미소장국,해물까스,N,1000
2018-08-23,여름,2018,8,23,목,N,2996,2601,132,263,289,0,26.4,17.7,3.1,79.5,77.09361999999999,28.44612382173345,밥,된장찌개,꽁치레몬구이,N,835
2018-08-24,여름,2018,8,24,금,N,2996,2493,219,284,46,0,27.8,5.4,3.2,66.5,77.61063,29.979360589736345,밥,우무묵냉국,마늘치킨,N,678
