datetime,season,year,month,date,weekdays,vacation,worker_number,real_number,vacation_number,biztrip_number,overtime_number,telecom_number,temperature,rain,wind,humidity,discomfort_index,perceived_temperature,dinner_rice,dinner_soup,dinner_main,new_dinner,dinner_number
2018-01-04,겨울,2018,1,4,목,N,2655,2362,67,226,326,0,1.4,0.0,1.0,32.1,43.288606,3.1752000000000007,날치알김치볶음밥,어묵우동,새우또띠아,N,435
2018-01-05,겨울,2018,1,5,금,N,2655,2257,152,246,58,0,2.4,0.0,1.3,37.9,43.724804,3.746544129008462,밥,연두부탕,순대오징어볶음,N,509
2018-01-08,겨울,2018,1,8,월,N,2655,2361,100,194,377,0,3.2,1.5,1.1,81.4,39.830552,4.852379933726736,밥,냉이된장국,등갈비김치찜,N,554
2018-01-09,겨울,2018,1,9,화,N,2655,2370,70,215,298,0,1.8,0.0,2.6,45.0,42.1249,1.8221147665103063,목살필라프,옥수수스프,토마토스파게티,N,349
2018-01-10,겨울,2018,1,10,수,N,2655,2387,58,210,0,0,-1.7,0.5,2.3,57.3,35.764741,-1.6975185897558278,밥,쇠고기미역국,주꾸미굴소스볶음,N,423
2018-01-11,겨울,2018,1,11,목,N,2655,2344,73,238,337,0,-5.4,0.0,1.5,46.5,32.79061,-4.652781694818541,밥,뼈감자탕,삼치된장구이,N,430
2018-01-12,겨울,2018,1,12,금,N,2655,2226,163,266,59,0,-6.4,0.0,1.4,47.5,31.313900000000004,-5.5344439628426585,밥,시래기국,훈제오리구이,N,398
2018-01-15,겨울,2018,1,15,월,N,2655,2351,112,192,443,0,3.8,0.0,0.8,65.6,42.465072,5.964336853685927,밥,매운버섯국,굴비구이,N,480
2018-01-16,겨울,2018,1,16,화,N,2655,2366,73,216,405,0,2.9,22.9,0.6,85.6,38.865776,5.504289629035962,김치주먹밥,쌀국수,국물떡볶이,N,523
2018-01-17,겨울,2018,1,17,수,N,2655,2362,70,223,0,0,4.5,4.1,0.8,87.4,41.34047,6.667202305031772,밥,콩나물국,삼겹살구이,N,466
2018-01-18,겨울,2018,1,18,목,N,2655,2324,98,233,325,0,2.9,0.0,0.5,80.3,39.471513,5.775059521355483,오므라이스,팽이장국,돈육강정,N,472
2018-01-19,겨울,2018,1,19,금,N,2655,2156,224,275,77,0,1.0,0.0,0.6,68.8,37.95272,3.6292134405293575,밥,순두부찌개,닭갈비,N,419
2018-01-22,겨울,2018,1,22,월,N,2655,2341,103,211,371,0,4.7,0.0,1.3,53.4,44.955502,6.127041094142333,밥,돈육김치찌개,갈치구이,N,492
2018-01-23,겨울,2018,1,23,화,N,2655,2359,66,230,297,0,-3.1,0.0,2.2,39.4,36.945614000000006,-3.0998304087528,김밥,유부장국,해물볶음우동,N,488
2018-01-24,겨울,2018,1,24,수,N,2655,2380,51,224,0,0,-6.6,0.0,2.3,30.5,34.599630000000005,-6.962678190729513,밥,근대국,안동찜닭,N,274
2018-01-25,겨울,2018,1,25,목,N,2655,2373,57,225,261,0,-5.6,0.0,2.0,22.4,37.318944,-5.544779121256699,야채볶음밥,짬뽕,수제고로케,N,513
2018-01-26,겨울,2018,1,26,금,N,2655,2227,166,262,43,0,-5.7,0.0,1.7,23.1,37.076167,-5.260341920512315,밥,쇠고기샤브국,미트볼케찹조림,N,418
2018-01-29,겨울,2018,1,29,월,N,2655,2393,70,192,454,0,-2.9,0.0,2.2,34.0,38.11286,-2.885568053640424,밥,청국장찌개,류산슬,N,689
2018-01-30,겨울,2018,1,30,화,N,2655,2379,60,216,433,0,-4.1,0.0,0.9,46.4,34.460424,-2.2065596870766524,유부초밥,새우튀김우동,시저샐러드,N,689
2018-01-31,겨울,2018,1,31,수,N,2655,2376,56,223,0,0,-1.8,0.0,0.6,55.0,35.9969,0.8659432679933111,None,None,None,N,0
2018-02-01,겨울,2018,2,1,목,N,2707,2380,73,254,401,0,-1.2,0.0,0.7,50.5,37.50656,1.185488330993055,후난식볶음밥,잔치국수,돈가스또띠아,N,620
2018-02-02,겨울,2018,2,2,금,N,2707,2276,153,278,88,0,-1.9,0.0,0.5,40.4,38.223876,1.0884478063653655,밥,알탕,주꾸미굴소스볶음,N,503
2018-02-05,겨울,2018,2,5,월,N,2707,2418,76,213,560,0,-5.0,0.0,2.3,35.1,35.49325,-5.243442402656473,밥,참치김치찌개,꽁치오븐구이,N,673
2018-02-06,겨울,2018,2,6,화,N,2707,2422,50,235,491,0,-5.3,0.0,2.7,30.5,36.045165,-5.9657831148385245,낙지볶음덮밥,팽이장국,야채튀김,N,601
2018-02-07,겨울,2018,2,7,수,N,2707,2395,59,253,0,0,-6.1,0.0,0.9,43.9,32.430179,-4.229303592295075,밥,시금치된장국,매운닭찜,N,540
2018-02-08,겨울,2018,2,8,목,N,2707,2363,71,273,378,0,-3.7,0.0,0.7,44.0,35.399280000000005,-1.3045268804661223,밥,옛날왕돈까스,옥수수스프,N,543
2018-02-09,겨울,2018,2,9,금,N,2707,2262,149,296,86,0,3.0,0.0,1.2,48.6,43.22362,4.502645965688478,밥,감자고추장찌개,유린기,N,518
2018-02-12,겨울,2018,2,12,월,N,2707,2360,103,244,476,0,-1.8,0.0,2.4,46.5,37.36387,-1.899305981481168,밥,육개장,가자미카레튀김,N,541
2018-02-13,겨울,2018,2,13,화,N,2707,2366,106,235,371,0,0.3,0.0,1.5,44.0,40.38168,1.3012981927831082,베이컨김치볶음밥,단호박스프,로제파스타,N,552
2018-02-14,겨울,2018,2,14,수,Y,2707,2130,418,159,0,0,5.1,0.0,1.6,60.8,44.806392,6.211729406711351,밥,쇠고기무국,고추잡채*꽃빵,N,0
2018-02-19,겨울,2018,2,19,월,N,2707,2281,255,171,604,0,4.3,0.0,0.6,39.4,45.826058,6.885924715303984,밥,콩비지찌개,명태조림,N,657
2018-02-20,겨울,2018,2,20,화,N,2707,2394,82,231,521,0,4.3,0.0,0.7,39.8,45.785886000000005,6.663521796203248,해물굴소스볶음밥,가쯔오장국,닭오븐구이,N,609
2018-02-21,겨울,2018,2,21,수,N,2707,2390,74,243,0,0,2.9,0.0,1.2,21.1,46.237481,4.399672281934199,밥,우거지해장국,고등어자반찜,N,522
2018-02-22,겨울,2018,2,22,목,N,2707,2348,82,277,400,0,0.3,0.0,0.9,39.4,41.025818,2.2434769044038765,(쌀:국내산),김치우동,오징어튀김,N,578
2018-02-23,겨울,2018,2,23,금,N,2707,2242,161,304,69,0,2.7,0.0,1.3,59.4,41.580562,4.057043733156359,밥,대구매운탕,돈육장조림,N,522
2018-02-26,겨울,2018,2,26,월,N,2707,2371,105,231,491,0,4.5,0.0,0.8,53.1,44.717305,6.667202305031772,밥,쇠고기미역국,닭매운찜,N,585
2018-02-27,겨울,2018,2,27,화,N,2707,2363,81,263,332,0,5.6,0.0,0.9,61.4,45.459816,7.603748253232695,짜장잡채덮밥,계란국,연근/고구마튀김,N,438
2018-02-28,겨울,2018,2,28,수,Y,2707,2295,134,278,0,0,5.9,30.8,1.1,78.8,44.413308,7.617430537808318,None,None,None,N,0
2018-03-02,봄,2018,3,2,금,N,2714,1668,840,206,57,0,2.9,0.0,1.1,43.3,43.700243,4.545152088828783,밥,콩나물김치국,돈육굴소스볶음,N,349
2018-03-05,봄,2018,3,5,월,N,2714,2411,92,211,593,0,6.8,6.0,1.8,82.3,45.579536,7.817075419396366,밥,콩나물국,돈육고추장볶음,N,687
2018-03-06,봄,2018,3,6,화,N,2714,2418,54,242,547,0,6.0,0.0,1.4,58.3,46.28612,7.360698346952867,김밥,잔치국수,해물떡볶이,N,671
2018-03-07,봄,2018,3,7,수,N,2714,2435,41,238,0,0,4.7,12.7,1.4,69.0,43.45057,6.008788266087206,밥,된장찌개,삼겹살구이,N,600
2018-03-08,봄,2018,3,8,목,N,2714,2408,38,268,406,0,4.7,38.7,1.7,78.1,42.572693,5.69224518983758,산채비빔밥,유부장국,수제고로케,N,553
2018-03-09,봄,2018,3,9,금,N,2714,2297,123,294,77,0,5.3,0.0,0.8,68.8,44.364536,7.470477106569881,밥,설렁탕,김치전,N,580
2018-03-12,봄,2018,3,12,월,N,2714,2428,69,217,591,0,7.6,0.0,1.1,66.3,47.963512,9.358388325563382,밥,닭개장,갈치구이,N,663
2018-03-13,봄,2018,3,13,화,N,2714,2426,39,249,556,0,10.2,0.0,1.2,71.0,51.57858,11.916751195996667,김치볶음밥,어묵우동,쇠고기퀘사디아,N,639
2018-03-14,봄,2018,3,14,수,N,2714,2413,56,245,0,0,13.3,0.0,1.3,72.4,56.252708,15.028029746382032,밥,콩비지찌개,유자청돈육볶음,N,464
2018-03-15,봄,2018,3,15,목,N,2714,2397,47,270,359,0,14.3,43.5,0.8,91.8,57.751726000000005,16.507318623873598,작은밥,바지락수제비,사천식탕수육,N,489
2018-03-16,봄,2018,3,16,금,N,2714,2277,135,302,75,0,6.8,3.8,2.3,65.0,46.8888,7.435921534382198,밥,콩나물국,닭갈비,N,487
2018-03-19,봄,2018,3,19,월,N,2714,2410,80,224,503,0,9.0,40.4,1.6,89.6,48.76056,10.302699922063216,밥,부대찌개,고등어구이,N,559
2018-03-20,봄,2018,3,20,화,N,2714,2422,46,246,445,0,5.6,1.4,3.6,54.4,46.072736,5.369604786681325,오므라이스,가쯔오장국,모둠튀김*칠리소스,N,571
2018-03-21,봄,2018,3,21,수,N,2714,2406,45,263,0,0,1.9,9.9,2.2,81.9,37.667839,2.25672846905661,밥,연두부탕,돈육장조림,N,482
2018-03-22,봄,2018,3,22,목,N,2714,2368,56,290,327,0,6.0,0.0,0.9,61.1,46.052040000000005,8.00829703427638,빠에야,쌀국수,웨지감자,N,492
2018-03-23,봄,2018,3,23,금,N,2714,2233,174,307,51,0,6.4,0.0,0.9,60.0,46.7056,8.412845815320065,밥,버섯매운국,새우까스*탈탈소스,N,454
2018-03-26,봄,2018,3,26,월,N,2714,2363,125,226,448,0,11.5,0.0,0.9,58.6,53.90681,13.57084277362704,밥,황태국,소고기숙주볶음,N,604
2018-03-27,봄,2018,3,27,화,N,2714,2404,52,258,408,0,12.3,0.0,1.1,58.6,55.018922,14.171624562297986,김밥,나가사끼짬뽕,단무지,N,599
2018-03-28,봄,2018,3,28,수,N,2714,2417,45,252,0,0,13.4,0.0,1.2,61.1,56.522226,15.211909076133644,None,None,None,N,0
2018-03-29,봄,2018,3,29,목,N,2714,2390,51,273,302,0,14.1,0.0,0.9,66.4,57.494576,16.20040985041099,참치회덮밥,미소장국,봄나물튀김,N,523
2018-03-30,봄,2018,3,30,금,N,2714,2222,196,296,43,0,12.3,0.0,1.3,58.1,55.029537000000005,13.993031065889042,밥,시래기국,돼지갈비찜,N,466
2018-04-02,봄,2018,4,2,월,N,2714,2407,83,224,481,0,16.3,0.0,1.3,75.8,60.89544600000001,18.133025787861,밥,육개장,꽁치오븐구이,N,586
2018-04-03,봄,2018,4,3,화,N,2714,2392,56,266,438,0,17.4,0.0,1.5,75.8,62.611908,19.163537855588057,멸치주먹밥,잔치국수,훈제오리냉채,N,486
2018-04-04,봄,2018,4,4,수,N,2714,2383,64,267,0,0,14.1,15.7,1.6,86.3,57.426717,15.652430595984882,밥,시금치된장국,동파삼겹수육,N,519
2018-04-05,봄,2018,4,5,목,N,2714,2360,69,285,378,0,8.9,4.9,1.1,88.6,48.645746,10.68970898678785,볶음밥&짜장소스,꼬지어묵탕,케이준치킨샐러드,N,569
2018-04-06,봄,2018,4,6,금,N,2714,2199,220,295,49,0,10.4,17.1,2.7,55.3,52.509788,11.089047484616293,밥,쇠고기샤브국,동태포전,N,394
2018-04-09,봄,2018,4,9,월,N,2714,2375,118,221,523,0,12.9,0.0,1.4,53.8,55.926398000000006,14.536221083855212,밥,소고기매운국,굴비구이,N,588
2018-04-10,봄,2018,4,10,화,N,2714,2392,66,256,420,0,13.6,0.0,1.8,69.6,56.734144,15.005348062784908,베이컨김치볶음밥,새우튀김우동,찹쌀순대볶음,N,522
2018-04-11,봄,2018,4,11,수,N,2714,2452,23,239,0,0,19.1,0.2,2.2,39.1,63.573119000000005,20.683291008720985,밥,꽃게탕,레몬탕수육,N,540
2018-04-12,봄,2018,4,12,목,N,2714,2406,40,268,384,0,13.7,0.0,1.1,39.5,57.105885,15.605354505155097,후난식볶음밥,도토리묵냉국,닭강정,N,535
2018-04-13,봄,2018,4,13,금,N,2714,2258,164,292,45,0,12.4,0.0,1.6,39.0,55.55464,13.869187038010992,밥,어묵국,버섯불고기,N,444
2018-04-16,봄,2018,4,16,월,N,2714,2396,84,234,484,0,11.5,0.0,1.3,58.4,53.91264,13.165032121494653,밥,차돌박이찌개,유린기,N,599
2018-04-17,봄,2018,4,17,화,N,2714,2414,39,261,413,0,12.8,0.0,1.1,63.6,55.632592,14.683670970461243,충무김밥,김치말이국수,오징어무침,N,537
2018-04-18,봄,2018,4,18,수,N,2714,2397,49,268,0,0,13.4,0.0,1.1,59.3,56.540838,15.298126660257148,밥,콩비지찌개,쇠고기야채볶음,N,456
2018-04-19,봄,2018,4,19,목,N,2714,2328,98,288,285,0,14.5,0.0,1.0,57.9,58.076845000000006,16.511000000000003,참치주먹밥,로제스파게티,미소장국,N,499
2018-04-20,봄,2018,4,20,금,N,2714,2217,194,303,42,0,16.4,0.0,1.0,53.4,60.617824,18.4452,밥,소고기무국,닭갈비,N,409
2018-04-23,봄,2018,4,23,월,N,2714,2390,89,235,440,0,11.2,45.8,1.1,91.6,52.429808,13.04512246433882,밥,청국장찌개,돼지갈비찜,N,569
2018-04-24,봄,2018,4,24,화,N,2714,2380,60,274,360,0,12.4,8.9,1.7,80.1,54.722776,13.801372185000483,하와이안필라프,쌀국수,미니햄버거,N,587
2018-04-25,봄,2018,4,25,수,N,2714,2363,66,285,0,0,13.4,0.0,1.3,52.8,56.608048,15.13152961443133,None,None,None,N,0
2018-04-26,봄,2018,4,26,목,N,2714,2352,69,293,266,0,14.2,0.0,0.9,61.4,57.653412,16.30154704567191,유부초밥,우동,표고버섯탕수육,N,483
2018-04-27,봄,2018,4,27,금,N,2714,2205,205,304,40,0,16.1,0.0,1.1,58.3,60.296537,18.063177264338727,밥,쇠고기샤브국,주꾸미떡볶음,N,380
2018-04-30,봄,2018,4,30,월,Y,2714,1888,646,180,107,0,17.7,0.0,1.2,72.1,62.960783,19.6397774775677,밥,육개장,해물누룽지탕,N,317
2018-05-02,봄,2018,5,2,수,N,2721,2364,110,247,0,0,16.3,3.2,1.1,88.6,61.130582,18.26799582760403,밥,올갱이아욱국,소고기버섯볶음,N,535
2018-05-03,봄,2018,5,3,목,N,2721,2323,102,296,332,0,13.3,0.0,3.4,45.3,56.559751000000006,13.970785897699734,김밥,잔치국수,해물떡볶이,N,436
2018-05-04,봄,2018,5,4,금,Y,2721,2196,241,284,57,0,15.1,0.0,2.8,36.1,58.765289,16.157809814732534,밥,감자국,쇠고기장조림,N,440
2018-05-08,봄,2018,5,8,화,N,2721,2357,133,231,590,0,14.9,0.0,2.0,65.1,58.662601,16.277560058778825,밥,삼계국밥,삼치양념찜,N,625
2018-05-09,봄,2018,5,9,수,N,2721,2366,86,269,0,0,14.1,0.0,1.6,60.0,57.5164,15.652430595984882,밥,대구매운탕,언양식불고기,N,413
2018-05-10,봄,2018,5,10,목,N,2721,2350,80,291,369,0,15.8,0.0,1.3,64.8,59.967616,17.615526447614503,볶음밥*짜장소스,맑은국,사천식탕수육,N,441
2018-05-11,봄,2018,5,11,금,N,2721,2242,183,296,48,0,16.5,0.0,1.2,60.3,60.892105,18.40409327251633,밥,꽃게탕,유린기,N,445
2018-05-14,봄,2018,5,14,월,N,2721,2392,100,229,490,0,19.0,0.0,1.1,64.4,64.59444,21.033046431685605,밥,닭개장,고추잡채*꽃빵,N,536
2018-05-15,봄,2018,5,15,화,N,2721,2385,64,272,457,0,20.4,0.3,1.0,72.4,67.092704,22.517200000000003,오므라이스,가쯔오장국,생선까스*탈탈소스,N,620
2018-05-16,봄,2018,5,16,수,N,2721,2399,58,264,0,0,21.0,3.3,1.1,93.4,69.37166,23.08123206433863,밥,고추장찌개,갈치구이,N,472
2018-05-17,봄,2018,5,17,목,N,2721,2372,71,278,343,0,21.6,1.8,1.3,91.6,70.284944,23.61851879447384,멸치주먹밥,김치국수,깐풍육,N,473
2018-05-18,봄,2018,5,18,금,N,2721,2274,145,302,29,0,21.2,1.4,1.7,83.0,69.02304,23.068945893758087,밥,연두부탕,미니채소떡갈비,N,399
2018-05-21,봄,2018,5,21,월,Y,2721,1716,861,144,139,0,17.2,0.0,1.5,64.0,61.97792,18.95462277181256,밥,콩나물김치국,계란말이,N,234
2018-05-23,봄,2018,5,23,수,N,2721,2386,89,246,0,0,19.9,17.4,1.5,60.5,65.686605,21.774976402781764,밥,해물된장찌개,돈육칠리강정,N,477
2018-05-24,봄,2018,5,24,목,N,2721,2376,64,281,379,0,18.9,0.0,1.0,56.5,64.101215,20.9902,토마토스파게티,완두콩스프,함박스테이크,N,494
2018-05-25,봄,2018,5,25,금,N,2721,2292,136,293,70,0,19.2,0.0,0.9,56.3,64.502604,21.35840680871796,밥,쇠고기무국,닭겨자냉채,N,432
2018-05-28,봄,2018,5,28,월,N,2721,2408,92,221,495,0,19.0,2.8,0.6,86.3,65.58213,21.393093121118227,밥,고추장찌개,쇠고기숙주볶음,N,594
2018-05-29,봄,2018,5,29,화,N,2721,2390,73,258,422,0,21.9,0.0,0.9,75.8,69.633798,24.08911108076284,볶음밥,짬뽕,깐풍기,N,552
2018-05-30,봄,2018,5,30,수,N,2721,2360,80,281,0,0,22.1,0.0,1.2,76.5,69.998935,24.17061956275604,None,None,None,N,0
2018-05-31,봄,2018,5,31,목,N,2721,2348,90,283,242,0,19.7,0.0,1.1,60.3,65.394409,21.74991140311416,충무김밥,우동,오징어초무침,N,525
2018-06-01,여름,2018,6,1,월,N,2728,2257,180,291,55,0,21.4,0.0,1.2,56.6,67.531476,23.44980377647608,밥,콩비지찌개,레몬탕수육,N,395
2018-06-04,여름,2018,6,4,월,N,2728,2355,158,215,519,0,22.2,0.0,1.2,63.9,69.188242,24.27359324651032,밥,쇠고기샤브국,가자미양념찜,N,564
2018-06-05,여름,2018,6,5,화,Y,2728,2332,163,233,253,0,19.8,1.5,0.8,80.8,66.622016,22.02983288444809,참치주먹밥,잔치국수,새우까스*칠리소스,N,526
2018-06-07,여름,2018,6,7,목,N,2728,2276,187,265,379,0,23.2,0.0,1.3,66.9,70.89089200000001,25.27451668326261,밥,조랭이떡미역국,돈육장조림,N,475
2018-06-08,여름,2018,6,8,금,N,2728,2188,252,288,65,0,23.5,0.0,1.0,67.5,71.386375,25.673000000000005,밥,얼갈이된장국,닭오븐구이,N,458
2018-06-11,여름,2018,6,11,월,N,2728,2380,153,195,490,0,17.7,32.3,1.0,82.8,63.305644,19.768600000000003,밥,무채국,닭볶음탕,N,557
2018-06-12,여름,2018,6,12,화,Y,2728,2338,156,234,249,0,18.5,19.4,0.9,83.0,64.61745,20.65044644189152,밥,고추장찌개,언양식불고기,N,441
2018-06-14,여름,2018,6,14,목,N,2728,2278,190,260,381,0,20.1,0.0,1.6,69.1,66.449909,21.9462313888339,산채비빔밥,유부장국,모둠튀김*초간장,N,464
2018-06-15,여름,2018,6,15,금,N,2728,2199,234,295,44,0,19.7,0.0,1.9,59.3,65.342379,21.419681165058023,밥,어묵국,돈육굴소스볶음,N,442
2018-06-18,여름,2018,6,18,월,N,2728,2412,87,229,335,0,23.0,0.0,1.2,66.4,70.55408,25.09738271654457,밥,콩나물국,후르츠탕수육,N,485
2018-06-19,여름,2018,6,19,화,N,2728,2413,68,247,415,0,21.3,8.4,0.9,80.8,69.03689600000001,23.48228790919731,마파두부덮밥,맑은국,소고기퀘사디아,N,537
2018-06-20,여름,2018,6,20,수,N,2728,2398,73,257,0,0,23.2,0.0,1.1,70.6,71.211608,25.33423626025695,밥,된장찌개,유린기,N,448
2018-06-21,여름,2018,6,21,목,N,2728,2374,72,282,329,0,23.6,0.0,1.1,60.9,70.93597600000001,25.74387338678756,김밥,잔치국수,떡볶이,N,550
2018-06-22,여름,2018,6,22,금,N,2728,2245,178,305,50,0,22.6,0.0,0.9,60.1,69.458474,24.79707144758928,None,None,None,N,448
2018-06-25,여름,2018,6,25,월,N,2728,2384,104,240,424,0,24.6,0.0,1.2,65.0,72.7611,26.744961656613054,밥,시래기국,삼겹살구이,N,537
2018-06-26,여름,2018,6,26,화,N,2728,2414,71,243,384,0,23.1,0.3,1.2,84.4,72.243236,25.200356400298844,유부초밥,콩국수,순대야채볶음,N,583
2018-06-27,여름,2018,6,27,수,N,2728,2385,66,277,0,0,25.0,12.0,1.8,79.5,74.85775000000001,27.056275729642163,None,None,None,N,0
2018-06-28,여름,2018,6,28,목,N,2728,2359,83,286,234,0,21.9,91.9,1.4,89.5,70.644995,23.89559856677132,밥,옛날돈가스,단호박스프,N,449
2018-06-29,여름,2018,6,29,금,N,2728,2219,210,299,12,0,24.1,2.9,1.2,81.3,73.592467,26.23009323784165,밥,북어계란국,소고기불고기,N,371
2018-07-02,여름,2018,7,2,월,N,2704,2399,96,209,130,0,24.8,57.4,1.0,84.6,75.061192,26.996400000000005,밥,옹심이만두국,간장치킨,N,609
2018-07-03,여름,2018,7,3,화,N,2704,2413,71,220,232,0,23.6,14.4,1.6,84.0,73.02976000000001,25.617615184662498,후난식볶음밥,가쯔오장국,돈육강정,N,528
2018-07-04,여름,2018,7,4,수,N,2704,2373,94,237,0,0,26.4,0.0,1.2,72.9,76.312444,28.5984879641901,밥,들깨미역국,주꾸미볶음,N,488
2018-07-05,여름,2018,7,5,목,N,2704,2341,93,270,234,0,23.5,81.9,0.8,86.4,73.08076,25.74497884156185,멸치주먹밥,열무김치국수,부추만두,N,509
2018-07-06,여름,2018,7,6,금,N,2704,2221,194,289,36,0,21.2,4.9,1.2,83.8,69.076544,23.24385640896752,밥,배추된장국,가자미카레튀김,N,389
2018-07-09,여름,2018,7,9,월,N,2704,2337,139,228,300,0,19.3,23.4,0.6,89.4,66.230458,21.68915778246138,밥,닭개장,갈치구이,N,519
2018-07-10,여름,2018,7,10,화,N,2704,2357,96,251,292,0,24.0,0.0,0.4,82.0,73.49719999999999,26.43482305405972,볶음밥/짜장소스,맑은국,사천식탕수육,N,524
2018-07-11,여름,2018,7,11,수,N,2704,2354,95,255,1,0,26.6,0.0,1.0,75.6,76.943704,28.828800000000008,밥,무채국,콩나물불고기,N,435
2018-07-12,여름,2018,7,12,목,N,2704,2332,102,270,244,0,27.0,0.0,1.3,75.6,77.56708,29.207511669135965,빠에야,냉모밀국수,감자치즈구이,N,487
2018-07-13,여름,2018,7,13,금,N,2704,2202,200,302,29,0,27.5,0.0,1.0,75.0,78.26875,29.745000000000005,밥,시금치국,해물누룽지탕,N,394
2018-07-16,여름,2018,7,16,월,N,2704,2355,150,199,318,0,27.9,0.0,1.1,69.5,78.157095,30.14747249699156,밥,돈육김치찌개,꽁치오븐구이,N,529
2018-07-17,여름,2018,7,17,화,N,2704,2337,111,256,307,0,27.3,0.0,1.1,70.9,77.436443,29.533016807195644,해물굴소스볶음밥,가쯔오국,로제파스타,N,451
2018-07-18,여름,2018,7,18,수,N,2704,2342,108,254,0,0,27.9,0.0,1.0,69.1,78.10381100000001,30.152200000000008,밥,소고기미역국,오징어볶음,N,407
2018-07-19,여름,2018,7,19,목,N,2704,2306,113,285,265,0,28.1,0.0,0.9,67.4,78.17280600000001,30.359617186939943,김밥,김치말이국수,떡볶이,N,554
2018-07-20,여름,2018,7,20,금,N,2704,2140,273,291,49,0,28.6,0.0,0.8,67.0,78.85538,30.865855701367288,밥,꽃게탕,돈육간장강정,N,394
2018-07-23,여름,2018,7,23,월,N,2704,2257,224,223,341,0,28.6,0.0,1.1,69.1,79.149674,30.86433746842011,밥,매운소고기국,유산슬,N,515
2018-07-24,여름,2018,7,24,화,N,2704,2271,201,232,392,0,28.8,0.0,1.3,71.8,79.832216,31.07050929402334,김치볶음밥,유부장국,탄두리치킨,N,526
2018-07-25,여름,2018,7,25,수,N,2704,2222,226,256,1,0,29.4,0.0,1.2,69.0,80.33014,31.68769847681851,None,None,None,N,0
2018-07-26,여름,2018,7,26,목,N,2704,2167,272,265,299,0,30.6,0.0,1.0,62.6,81.098244,32.900800000000004,멸치주먹밥,우동,표고버섯탕수육,N,484
2018-07-27,여름,2018,7,27,금,N,2704,2030,403,271,59,0,30.0,0.4,1.0,71.1,81.54939999999999,32.290000000000006,밥,차돌박이찌개,쇠고기장조림,N,388
2018-07-30,여름,2018,7,30,월,N,2704,2024,487,193,401,0,28.1,4.9,1.6,71.0,78.65949,30.33796577929926,밥,호박젓국찌개,장어강정,N,436
2018-07-31,여름,2018,7,31,화,N,2704,2043,433,228,287,0,28.4,0.0,1.2,65.1,78.298216,30.657961639275705,김밥볶음밥,꼬치어묵탕,케이준샐러드,N,494
2018-08-01,여름,2018,8,1,수,N,2996,2298,489,209,0,0,29.1,0.0,1.1,62.4,78.924616,31.37638387658336,밥,쇠고기무국,꽁치김치말이,N,395
2018-08-02,여름,2018,8,2,목,N,2996,2219,548,229,209,0,29.4,0.0,1.6,61.9,79.278914,31.70162261774988,야채주먹밥,잔치국수,훈제오리냉채,N,425
2018-08-03,여름,2018,8,3,금,N,2996,2089,665,242,34,0,28.9,0.0,1.3,67.4,79.354614,31.174009162072643,밥,콩가루배추국,언양식불고기,N,367
2018-08-06,여름,2018,8,6,월,N,2996,2334,504,158,333,0,30.0,0.0,1.2,66.8,80.8872,32.3055405793442,밥,어묵국,닭볶음탕,N,522
2018-08-07,여름,2018,8,7,화,N,2996,2321,469,206,366,0,28.4,0.1,1.2,73.9,79.514024,30.657961639275705,목살필라프,미니우동,생선까스*탈탈소스,N,534
2018-08-08,여름,2018,8,8,수,N,2996,2291,470,235,0,0,27.9,3.5,0.9,77.5,79.222775,30.1573427964181,밥,육개장,고추잡채*꽃빵,N,421
2018-08-09,여름,2018,8,9,목,N,2996,2278,491,227,271,0,28.8,0.0,1.0,75.1,80.30121199999999,31.0684,밥,옛날돈까스,미소장국,N,509
2018-08-10,여름,2018,8,10,금,N,2996,2180,562,254,30,0,27.1,1.6,1.1,81.9,78.51225099999999,29.328198243930345,밥,시래기국,돈삼겹보쌈,N,467
2018-08-13,여름,2018,8,13,월,N,2996,2237,575,184,297,0,29.2,0.0,1.1,67.1,79.753968,31.47879315821601,밥,콩나물국,닭데리야끼구이,N,465
2018-08-14,여름,2018,8,14,화,Y,2996,2228,551,217,153,0,29.1,0.0,1.0,65.0,79.30185,31.373800000000003,곤드레밥*강된장,맑은국,후르츠탕수육,N,393
2018-08-16,여름,2018,8,16,목,N,2996,2287,481,228,228,0,25.6,29.7,1.5,80.9,75.970596,27.72905629038341,충무김밥,콩국수,오징어초무침,N,488
2018-08-17,여름,2018,8,17,금,N,2996,2221,530,245,30,0,24.2,0.0,1.7,60.1,71.706458,26.22834602174364,밥,부대찌개,등갈비바베큐조림,N,482
2018-08-20,여름,2018,8,20,월,N,2996,2586,204,206,475,0,24.8,0.0,1.0,68.5,73.41062,26.996400000000005,밥,호박새우젓국,매운닭찜,N,563
2018-08-21,여름,2018,8,21,화,N,2996,2591,168,237,355,0,26.6,0.0,1.1,65.5,75.72827000000001,28.81615183576709,투움바스파게티,가쯔오국,함박스테이크,N,629
2018-08-22,여름,2018,8,22,수,N,2996,2611,147,238,0,0,28.9,0.0,2.4,62.4,78.63906399999999,31.183559492246136,밥,시래기국,양념갈비찜,N,536
2018-08-23,여름,2018,8,23,목,N,2996,2601,132,263,289,0,26.4,17.7,3.1,79.5,77.09361999999999,28.44612382173345,멸치주먹밥,나가사끼짬뽕,새우또띠아,N,577
2018-08-24,여름,2018,8,24,금,N,2996,2493,219,284,46,0,27.8,5.4,3.2,66.5,77.61063,29.979360589736345,밥,어묵국,오징어볶음,N,529
